step_time,reward,total_stopped,total_wait_time
2930.0,0.54,27,846.0
2935.0,0.8500000000000001,26,793.0
2940.0,0.09,23,865.0
2945.0,-0.14999999999999997,26,947.0
2950.0,-0.2,38,1095.0
2955.0,-0.18000000000000005,34,1130.0
2960.0,-0.19999999999999996,27,1038.0
2965.0,0.13,23,1089.0
2970.0,0.39,27,1101.0
2975.0,-0.050000000000000044,26,1080.0
2980.0,-0.04999999999999999,27,1025.0
2985.0,-0.04999999999999999,26,1147.0
2990.0,0.48,25,1190.0
2995.0,-0.09,29,1156.0
3000.0,-0.15000000000000002,28,1177.0
3005.0,-0.10999999999999999,28,1218.0
3010.0,0.07,28,1180.0
3015.0,-0.15000000000000002,22,1136.0
3020.0,-0.35000000000000003,23,1010.0
3025.0,-0.41999999999999993,27,1093.0
3030.0,-0.42999999999999994,32,1080.0
3035.0,-0.020000000000000018,28,975.0
3040.0,-0.13000000000000012,37,887.0
3045.0,0.010000000000000009,39,1031.0
3050.0,-0.3999999999999999,41,1234.0
3055.0,-0.43000000000000016,46,1383.0
3060.0,-0.44999999999999973,45,1606.0
3065.0,-0.4500000000000002,46,1790.0
3070.0,-0.33999999999999986,50,1975.0
3075.0,-0.5000000000000004,43,2037.0
3080.0,-0.5199999999999996,39,1837.0
3085.0,-0.5700000000000003,38,1784.0
3090.0,-0.5800000000000001,40,1983.0
3095.0,-0.7299999999999995,50,2216.0
3100.0,-0.9700000000000006,58,2488.0
3105.0,-1.0,56,2697.0
3110.0,-1.0599999999999987,49,2672.0
3115.0,-1.0900000000000016,51,2785.0
3120.0,-1.1399999999999988,56,3021.0
3125.0,-1.25,58,3208.0
3130.0,1.3200000000000003,46,2910.0
3135.0,2.9499999999999993,30,2305.0
3140.0,0.6899999999999995,30,2016.0
3145.0,-0.75,48,2216.0
3150.0,0.3100000000000005,51,2338.0
3155.0,1.04,42,2149.0
3160.0,-0.7000000000000002,42,1818.0
3165.0,-0.9199999999999999,39,1641.0
3170.0,-0.9900000000000002,35,1685.0
3175.0,-1.1199999999999992,41,1812.0
3180.0,-1.2400000000000002,50,1985.0
3185.0,-0.5700000000000003,43,2022.0
3190.0,-0.4900000000000002,40,2108.0
3195.0,-1.17,46,2168.0
3200.0,-1.1999999999999993,48,2307.0
3205.0,-1.2300000000000004,53,2416.0
3210.0,1.5600000000000005,45,2385.0
3215.0,2.8099999999999987,46,2227.0
3220.0,1.3500000000000014,43,2165.0
3225.0,-0.09000000000000163,44,2175.0
3230.0,-0.7099999999999991,42,2308.0
3235.0,-0.9499999999999993,50,2460.0
3240.0,0.34999999999999964,39,2302.0
3245.0,0.5899999999999999,33,2092.0
3250.0,0.4399999999999995,34,1996.0
3255.0,-0.8699999999999992,49,2206.0
3260.0,-1.040000000000001,57,2414.0
3265.0,0.3200000000000003,56,2555.0
3270.0,1.0899999999999999,58,2650.0
3275.0,-0.7899999999999991,60,2940.0
3280.0,-0.9600000000000009,63,3122.0
3285.0,-0.4900000000000002,55,3090.0
3290.0,0.370000000000001,57,3188.0
3295.0,0.7999999999999989,48,3143.0
